datetime,month,hour,irradiance_w_m2,ambient_temp_c,panel_temp_c,power_output_kw,electricity_price_kwh
2024-04-08 07:00:00,4,7,118.23,19.01,39.01,1.004,0.111
2024-04-08 08:00:00,4,8,82.64,16.57,36.57,0.709,0.128
2024-04-08 09:00:00,4,9,94.98,17.24,37.24,0.813,0.103
2024-04-08 10:00:00,4,10,221.59,17.34,37.34,1.896,0.116
2024-04-08 11:00:00,4,11,229.97,18.29,38.29,1.96,0.128
2024-04-08 12:00:00,4,12,221.53,12.52,32.52,1.934,0.162
2024-04-08 13:00:00,4,13,207.29,11.22,31.22,1.819,0.166
2024-04-08 14:00:00,4,14,137.62,15.84,35.84,1.185,0.187
2024-04-08 15:00:00,4,15,136.85,12.36,32.36,1.195,0.157
2024-04-08 16:00:00,4,16,205.79,11.75,31.75,1.802,0.172
2024-04-08 17:00:00,4,17,142.02,12.54,32.54,1.24,0.175
2024-04-08 18:00:00,4,18,173.85,13.75,33.75,1.51,0.166
2024-04-08 19:00:00,4,19,0,9.24,9.24,0,0.094
2024-04-08 20:00:00,4,20,0,14.63,14.63,0,0.098
2024-04-08 21:00:00,4,21,0,14.37,14.37,0,0.087
2024-04-08 22:00:00,4,22,0,12.16,12.16,0,0.096
2024-04-08 23:00:00,4,23,0,5.21,5.21,0,0.099
2024-04-09 00:00:00,4,0,0,11.06,11.06,0,0.097
2024-04-09 01:00:00,4,1,0,11.62,11.62,0,0.099
2024-04-09 02:00:00,4,2,0,11.91,11.91,0,0.096
2024-04-09 03:00:00,4,3,0,7.4,7.4,0,0.091
2024-04-09 04:00:00,4,4,0,8.09,8.09,0,0.099
2024-04-09 05:00:00,4,5,0,8.63,8.63,0,0.096
2024-04-09 06:00:00,4,6,464.03,11.22,31.22,4.072,0.126
2024-04-09 07:00:00,4,7,509.65,13.88,33.88,4.424,0.112
2024-04-09 08:00:00,4,8,455.77,19.78,39.78,3.859,0.103
2024-04-09 09:00:00,4,9,479.77,18.23,38.23,4.089,0.106
2024-04-09 10:00:00,4,10,605.56,18.9,38.9,5.147,0.119
2024-04-09 11:00:00,4,11,597.54,18.79,38.79,5.081,0.112
2024-04-09 12:00:00,4,12,618.63,10.34,30.34,5.449,0.191
2024-04-09 13:00:00,4,13,550.64,19.4,39.4,4.67,0.171
2024-04-09 14:00:00,4,14,574.86,18.41,38.41,4.896,0.194
2024-04-09 15:00:00,4,15,567.1,18.2,38.2,4.834,0.185
2024-04-09 16:00:00,4,16,469.26,15.06,35.06,4.053,0.18
2024-04-09 17:00:00,4,17,487.23,18.13,38.13,4.155,0.173
2024-04-09 18:00:00,4,18,366.25,10.27,30.27,3.227,0.182
2024-04-09 19:00:00,4,19,0,11.3,11.3,0,0.096
2024-04-09 20:00:00,4,20,0,6.36,6.36,0,0.088
2024-04-09 21:00:00,4,21,0,11.28,11.28,0,0.086
2024-04-09 22:00:00,4,22,0,5.82,5.82,0,0.083
2024-04-09 23:00:00,4,23,0,10.16,10.16,0,0.099
2024-04-10 00:00:00,4,0,0,13.31,13.31,0,0.095
2024-04-10 01:00:00,4,1,0,13.47,13.47,0,0.094
2024-04-10 02:00:00,4,2,0,12.93,12.93,0,0.086
2024-04-10 03:00:00,4,3,0,9.78,9.78,0,0.095
2024-04-10 04:00:00,4,4,0,7.61,7.61,0,0.094
2024-04-10 05:00:00,4,5,0,13.27,13.27,0,0.096
2024-04-10 06:00:00,4,6,596.58,11.99,31.99,5.219,0.105
2024-04-10 07:00:00,4,7,669.55,18.76,38.76,5.694,0.127
2024-04-10 08:00:00,4,8,717.92,12.24,32.24,6.274,0.128
2024-04-10 09:00:00,4,9,746.49,16.47,36.47,6.41,0.127
2024-04-10 10:00:00,4,10,761.14,19.74,39.74,6.446,0.121
2024-04-10 11:00:00,4,11,789.23,11.69,31.69,6.913,0.113
2024-04-10 12:00:00,4,12,783.56,12.6,32.6,6.838,0.168
2024-04-10 13:00:00,4,13,777.88,19.47,39.47,6.596,0.186
2024-04-10 14:00:00,4,14,790.0,14.35,34.35,6.844,0.173
2024-04-10 15:00:00,4,15,726.16,16.74,36.74,6.229,0.186
2024-04-10 16:00:00,4,16,714.48,11.91,31.91,6.253,0.189
2024-04-10 17:00:00,4,17,651.53,12.88,32.88,5.679,0.157
2024-04-10 18:00:00,4,18,604.0,18.56,38.56,5.141,0.2
2024-04-10 19:00:00,4,19,0,7.83,7.83,0,0.094
2024-04-10 20:00:00,4,20,0,9.18,9.18,0,0.088
2024-04-10 21:00:00,4,21,0,6.46,6.46,0,0.086
2024-04-10 22:00:00,4,22,0,7.62,7.62,0,0.092
2024-04-10 23:00:00,4,23,0,14.07,14.07,0,0.087
2024-04-11 00:00:00,4,0,0,11.84,11.84,0,0.089
2024-04-11 01:00:00,4,1,0,5.1,5.1,0,0.083
2024-04-11 02:00:00,4,2,0,8.23,8.23,0,0.094
2024-04-11 03:00:00,4,3,0,11.87,11.87,0,0.094
2024-04-11 04:00:00,4,4,0,12.08,12.08,0,0.095
2024-04-11 05:00:00,4,5,0,7.56,7.56,0,0.082
2024-04-11 06:00:00,4,6,399.94,10.59,30.59,3.519,0.107
2024-04-11 07:00:00,4,7,520.99,19.08,39.08,4.425,0.128
2024-04-11 08:00:00,4,8,503.75,19.67,39.67,4.268,0.122
2024-04-11 09:00:00,4,9,482.47,10.46,30.46,4.247,0.119
2024-04-11 10:00:00,4,10,524.96,13.03,33.03,4.573,0.111
2024-04-11 11:00:00,4,11,564.68,19.68,39.68,4.784,0.117
2024-04-11 12:00:00,4,12,560.6,12.6,32.6,4.892,0.197
2024-04-11 13:00:00,4,13,496.84,18.78,38.78,4.225,0.166
2024-04-11 14:00:00,4,14,485.85,15.3,35.3,4.192,0.156
2024-04-11 15:00:00,4,15,463.81,10.44,30.44,4.083,0.194
2024-04-11 16:00:00,4,16,524.7,18.35,38.35,4.47,0.196
2024-04-11 17:00:00,4,17,505.37,12.83,32.83,4.406,0.181
2024-04-11 18:00:00,4,18,391.65,17.62,37.62,3.347,0.166
2024-04-11 19:00:00,4,19,0,13.93,13.93,0,0.086
2024-04-11 20:00:00,4,20,0,14.95,14.95,0,0.095
2024-04-11 21:00:00,4,21,0,6.51,6.51,0,0.097
2024-04-11 22:00:00,4,22,0,11.57,11.57,0,0.096
2024-04-11 23:00:00,4,23,0,5.53,5.53,0,0.083
2024-04-12 00:00:00,4,0,0,7.3,7.3,0,0.081
2024-04-12 01:00:00,4,1,0,7.6,7.6,0,0.094
2024-04-12 02:00:00,4,2,0,9.36,9.36,0,0.1
2024-04-12 03:00:00,4,3,0,14.27,14.27,0,0.081
2024-04-12 04:00:00,4,4,0,8.57,8.57,0,0.094
2024-04-12 05:00:00,4,5,0,9.85,9.85,0,0.09
2024-04-12 06:00:00,4,6,614.68,18.46,38.46,5.234,0.104
2024-04-12 07:00:00,4,7,666.49,10.94,30.94,5.856,0.105
2024-04-12 08:00:00,4,8,700.35,11.68,31.68,6.135,0.108
2024-04-12 09:00:00,4,9,744.85,18.91,38.91,6.331,0.118
2024-04-12 10:00:00,4,10,774.25,19.72,39.72,6.558,0.117
2024-04-12 11:00:00,4,11,776.26,14.16,34.16,6.73,0.123
2024-04-12 12:00:00,4,12,815.49,16.77,36.77,6.994,0.151
2024-04-12 13:00:00,4,13,800.41,16.81,36.81,6.863,0.17
2024-04-12 14:00:00,4,14,791.25,15.9,35.9,6.811,0.192
2024-04-12 15:00:00,4,15,724.66,11.54,31.54,6.351,0.192
2024-04-12 16:00:00,4,16,698.16,16.6,36.6,5.992,0.198
2024-04-12 17:00:00,4,17,632.0,15.94,35.94,5.439,0.198
2024-04-12 18:00:00,4,18,618.04,16.56,36.56,5.305,0.166
2024-04-12 19:00:00,4,19,0,12.32,12.32,0,0.095
2024-04-12 20:00:00,4,20,0,14.57,14.57,0,0.091
2024-04-12 21:00:00,4,21,0,7.11,7.11,0,0.081
2024-04-12 22:00:00,4,22,0,11.44,11.44,0,0.086
2024-04-12 23:00:00,4,23,0,5.56,5.56,0,0.081
2024-04-13 00:00:00,4,0,0,14.52,14.52,0,0.088
2024-04-13 01:00:00,4,1,0,8.99,8.99,0,0.084
2024-04-13 02:00:00,4,2,0,14.65,14.65,0,0.097
2024-04-13 03:00:00,4,3,0,5.89,5.89,0,0.097
2024-04-13 04:00:00,4,4,0,6.63,6.63,0,0.096
2024-04-13 05:00:00,4,5,0,7.85,7.85,0,0.095
2024-04-13 06:00:00,4,6,584.82,16.54,36.54,5.02,0.115
2024-04-13 07:00:00,4,7,664.02,14.32,34.32,5.753,0.109
2024-04-13 08:00:00,4,8,685.25,16.85,36.85,5.875,0.12
2024-04-13 09:00:00,4,9,741.93,18.32,38.32,6.322,0.115
2024-04-13 10:00:00,4,10,772.26,18.85,38.85,6.565,0.117
2024-04-13 11:00:00,4,11,803.44,14.23,34.23,6.964,0.124
2024-04-13 12:00:00,4,12,797.36,16.14,36.14,6.857,0.171
2024-04-13 13:00:00,4,13,786.85,10.4,30.4,6.929,0.173
2024-04-13 14:00:00,4,14,780.65,12.24,32.24,6.822,0.158
2024-04-13 15:00:00,4,15,746.6,14.95,34.95,6.452,0.176
2024-04-13 16:00:00,4,16,697.49,12.91,32.91,6.079,0.195
2024-04-13 17:00:00,4,17,637.71,14.78,34.78,5.515,0.156
2024-04-13 18:00:00,4,18,613.66,19.03,39.03,5.213,0.176
2024-04-13 19:00:00,4,19,0,7.95,7.95,0,0.081
2024-04-13 20:00:00,4,20,0,5.77,5.77,0,0.081
2024-04-13 21:00:00,4,21,0,6.08,6.08,0,0.088
2024-04-13 22:00:00,4,22,0,5.94,5.94,0,0.093
2024-04-13 23:00:00,4,23,0,10.68,10.68,0,0.085
2024-04-14 00:00:00,4,0,0,7.55,7.55,0,0.082
2024-04-14 01:00:00,4,1,0,10.03,10.03,0,0.082
2024-04-14 02:00:00,4,2,0,11.62,11.62,0,0.084
2024-04-14 03:00:00,4,3,0,6.82,6.82,0,0.088
2024-04-14 04:00:00,4,4,0,5.83,5.83,0,0.098
2024-04-14 05:00:00,4,5,0,7.98,7.98,0,0.092
2024-04-14 06:00:00,4,6,606.81,14.55,34.55,5.253,0.119
2024-04-14 07:00:00,4,7,670.43,12.65,32.65,5.849,0.126
2024-04-14 08:00:00,4,8,687.4,11.87,31.87,6.017,0.122
2024-04-14 09:00:00,4,9,756.29,16.04,36.04,6.506,0.103
2024-04-14 10:00:00,4,10,753.44,15.34,35.34,6.5,0.104
2024-04-14 11:00:00,4,11,792.27,11.72,31.72,6.939,0.121
2024-04-14 12:00:00,4,12,818.63,18.69,38.69,6.964,0.18
2024-04-14 13:00:00,4,13,797.93,14.87,34.87,6.898,0.199
2024-04-14 14:00:00,4,14,780.16,13.61,33.61,6.78,0.185
2024-04-14 15:00:00,4,15,733.53,13.95,33.95,6.365,0.156
2024-04-14 16:00:00,4,16,684.48,10.14,30.14,6.034,0.151
2024-04-14 17:00:00,4,17,666.12,19.71,39.71,5.642,0.16
2024-04-14 18:00:00,4,18,605.99,16.49,36.49,5.203,0.172
2024-04-14 19:00:00,4,19,0,11.26,11.26,0,0.096
2024-04-14 20:00:00,4,20,0,6.91,6.91,0,0.086
2024-04-14 21:00:00,4,21,0,9.63,9.63,0,0.089
2024-04-14 22:00:00,4,22,0,5.22,5.22,0,0.083
2024-04-14 23:00:00,4,23,0,6.52,6.52,0,0.094
2024-04-15 00:00:00,4,0,0,14.64,14.64,0,0.089
2024-04-15 01:00:00,4,1,0,13.6,13.6,0,0.092
2024-04-15 02:00:00,4,2,0,7.01,7.01,0,0.091
2024-04-15 03:00:00,4,3,0,13.34,13.34,0,0.081
2024-04-15 04:00:00,4,4,0,5.08,5.08,0,0.093
2024-04-15 05:00:00,4,5,0,12.13,12.13,0,0.1
2024-04-15 06:00:00,4,6,609.48,18.49,38.49,5.189,0.118
2024-04-15 07:00:00,4,7,643.39,15.54,35.54,5.546,0.115
2024-04-15 08:00:00,4,8,703.64,14.86,34.86,6.083,0.118
2024-04-15 09:00:00,4,9,754.09,16.79,36.79,6.467,0.115
2024-04-15 10:00:00,4,10,774.34,17.14,37.14,6.631,0.113
2024-04-15 11:00:00,4,11,775.73,13.16,33.16,6.754,0.127
2024-04-15 12:00:00,4,12,798.93,14.17,34.17,6.927,0.175
2024-04-15 13:00:00,4,13,787.06,19.39,39.39,6.676,0.185
2024-04-15 14:00:00,4,14,764.73,10.21,30.21,6.739,0.16
2024-04-15 15:00:00,4,15,730.71,13.44,33.44,6.354,0.161
2024-04-15 16:00:00,4,16,693.57,19.09,39.09,5.89,0.18
2024-04-15 17:00:00,4,17,658.04,18.42,38.42,5.604,0.157
2024-04-15 18:00:00,4,18,608.46,12.93,32.93,5.302,0.198
2024-04-15 19:00:00,4,19,0,13.33,13.33,0,0.093
2024-04-15 20:00:00,4,20,0,12.35,12.35,0,0.096
2024-04-15 21:00:00,4,21,0,13.0,13.0,0,0.097
2024-04-15 22:00:00,4,22,0,11.22,11.22,0,0.086
2024-04-15 23:00:00,4,23,0,12.49,12.49,0,0.093
2024-04-16 00:00:00,4,0,0,6.29,6.29,0,0.084
2024-04-16 01:00:00,4,1,0,11.06,11.06,0,0.082
2024-04-16 02:00:00,4,2,0,9.16,9.16,0,0.1
2024-04-16 03:00:00,4,3,0,8.04,8.04,0,0.084
2024-04-16 04:00:00,4,4,0,5.47,5.47,0,0.08
2024-04-16 05:00:00,4,5,0,13.81,13.81,0,0.087
2024-04-16 06:00:00,4,6,613.12,11.59,31.59,5.373,0.127
2024-04-16 07:00:00,4,7,634.31,10.32,30.32,5.587,0.113
2024-04-16 08:00:00,4,8,684.83,16.18,36.18,5.888,0.107
2024-04-16 09:00:00,4,9,735.03,12.58,32.58,6.415,0.111
2024-04-16 10:00:00,4,10,788.31,10.47,30.47,6.94,0.108
2024-04-16 11:00:00,4,11,800.79,11.51,31.51,7.019,0.115
2024-04-16 12:00:00,4,12,808.26,16.69,36.69,6.934,0.196
2024-04-16 13:00:00,4,13,791.47,14.38,34.38,6.856,0.192
2024-04-16 14:00:00,4,14,757.44,11.11,31.11,6.65,0.181
2024-04-16 15:00:00,4,15,759.32,17.82,37.82,6.483,0.191
2024-04-16 16:00:00,4,16,684.22,10.42,30.42,6.024,0.181
2024-04-16 17:00:00,4,17,668.2,18.71,38.71,5.684,0.158
2024-04-16 18:00:00,4,18,597.66,12.92,32.92,5.209,0.175
2024-04-16 19:00:00,4,19,0,12.33,12.33,0,0.082
2024-04-16 20:00:00,4,20,0,11.47,11.47,0,0.087
2024-04-16 21:00:00,4,21,0,6.38,6.38,0,0.097
2024-04-16 22:00:00,4,22,0,9.39,9.39,0,0.088
2024-04-16 23:00:00,4,23,0,12.69,12.69,0,0.085
2024-04-17 00:00:00,4,0,0,13.09,13.09,0,0.087
2024-04-17 01:00:00,4,1,0,10.05,10.05,0,0.082
2024-04-17 02:00:00,4,2,0,8.72,8.72,0,0.095
2024-04-17 03:00:00,4,3,0,8.61,8.61,0,0.093
2024-04-17 04:00:00,4,4,0,6.52,6.52,0,0.095
2024-04-17 05:00:00,4,5,0,9.22,9.22,0,0.085
2024-04-17 06:00:00,4,6,596.54,18.02,38.02,5.089,0.112
2024-04-17 07:00:00,4,7,665.86,14.59,34.59,5.763,0.124
2024-04-17 08:00:00,4,8,681.19,13.62,33.62,5.919,0.104
2024-04-17 09:00:00,4,9,753.67,10.1,30.1,6.645,0.128
2024-04-17 10:00:00,4,10,765.8,10.85,30.85,6.731,0.129
2024-04-17 11:00:00,4,11,775.64,11.64,31.64,6.795,0.123
2024-04-17 12:00:00,4,12,805.66,16.6,36.6,6.914,0.195
2024-04-17 13:00:00,4,13,798.45,10.58,30.58,7.026,0.186
2024-04-17 14:00:00,4,14,774.0,16.6,36.6,6.643,0.165
2024-04-17 15:00:00,4,15,748.66,14.02,34.02,6.495,0.178
2024-04-17 16:00:00,4,16,709.71,13.04,33.04,6.182,0.195
2024-04-17 17:00:00,4,17,642.96,10.08,30.08,5.669,0.176
2024-04-17 18:00:00,4,18,608.01,19.2,39.2,5.161,0.172
2024-04-17 19:00:00,4,19,0,7.05,7.05,0,0.091
2024-04-17 20:00:00,4,20,0,12.88,12.88,0,0.093
2024-04-17 21:00:00,4,21,0,11.97,11.97,0,0.098
2024-04-17 22:00:00,4,22,0,12.82,12.82,0,0.088
2024-04-17 23:00:00,4,23,0,6.97,6.97,0,0.086
2024-04-18 00:00:00,4,0,0,5.37,5.37,0,0.087
2024-04-18 01:00:00,4,1,0,12.25,12.25,0,0.095
2024-04-18 02:00:00,4,2,0,6.26,6.26,0,0.1
2024-04-18 03:00:00,4,3,0,7.84,7.84,0,0.082
2024-04-18 04:00:00,4,4,0,10.52,10.52,0,0.09
2024-04-18 05:00:00,4,5,0,12.57,12.57,0,0.083
2024-04-18 06:00:00,4,6,611.86,10.28,30.28,5.39,0.118
2024-04-18 07:00:00,4,7,662.73,12.41,32.41,5.788,0.122
2024-04-18 08:00:00,4,8,684.42,19.87,39.87,5.793,0.102
2024-04-18 09:00:00,4,9,746.5,13.73,33.73,6.484,0.111
2024-04-18 10:00:00,4,10,779.24,10.48,30.48,6.86,0.104
2024-04-18 11:00:00,4,11,802.66,12.98,32.98,6.993,0.114
2024-04-18 12:00:00,4,12,812.22,19.83,39.83,6.876,0.199
2024-04-18 13:00:00,4,13,808.96,15.66,35.66,6.97,0.181
2024-04-18 14:00:00,4,14,777.03,15.33,35.33,6.704,0.168
2024-04-18 15:00:00,4,15,752.81,12.85,32.85,6.563,0.186
2024-04-18 16:00:00,4,16,708.57,16.72,36.72,6.078,0.176
2024-04-18 17:00:00,4,17,644.88,12.48,32.48,5.63,0.179
2024-04-18 18:00:00,4,18,594.45,18.23,38.23,5.067,0.155
2024-04-18 19:00:00,4,19,0,12.12,12.12,0,0.097
2024-04-18 20:00:00,4,20,0,5.82,5.82,0,0.081
2024-04-18 21:00:00,4,21,0,13.89,13.89,0,0.09
2024-04-18 22:00:00,4,22,0,9.46,9.46,0,0.087
2024-04-18 23:00:00,4,23,0,10.26,10.26,0,0.092
2024-04-19 00:00:00,4,0,0,10.19,10.19,0,0.088
2024-04-19 01:00:00,4,1,0,7.64,7.64,0,0.09
2024-04-19 02:00:00,4,2,0,9.23,9.23,0,0.089
2024-04-19 03:00:00,4,3,0,14.31,14.31,0,0.09
2024-04-19 04:00:00,4,4,0,14.73,14.73,0,0.096
2024-04-19 05:00:00,4,5,0,6.44,6.44,0,0.083
2024-04-19 06:00:00,4,6,75.53,17.11,37.11,0.647,0.121
2024-04-19 07:00:00,4,7,80.57,18.63,38.63,0.686,0.106
2024-04-19 08:00:00,4,8,174.51,14.73,34.73,1.509,0.128
2024-04-19 09:00:00,4,9,215.28,13.69,33.69,1.87,0.118
2024-04-19 10:00:00,4,10,96.01,14.09,34.09,0.833,0.117
2024-04-19 11:00:00,4,11,103.64,10.4,30.4,0.913,0.111
2024-04-19 12:00:00,4,12,128.52,19.91,39.91,1.088,0.174
2024-04-19 13:00:00,4,13,101.87,17.91,37.91,0.869,0.179
2024-04-19 14:00:00,4,14,215.61,10.49,30.49,1.898,0.194
2024-04-19 15:00:00,4,15,195.61,12.16,32.16,1.71,0.174
2024-04-19 16:00:00,4,16,118.81,11.22,31.22,1.043,0.194
2024-04-19 17:00:00,4,17,139.88,14.18,34.18,1.213,0.178
2024-04-19 18:00:00,4,18,153.76,19.0,39.0,1.306,0.174
2024-04-19 19:00:00,4,19,0,12.2,12.2,0,0.092
2024-04-19 20:00:00,4,20,0,12.62,12.62,0,0.09
2024-04-19 21:00:00,4,21,0,9.61,9.61,0,0.089
2024-04-19 22:00:00,4,22,0,9.49,9.49,0,0.097
2024-04-19 23:00:00,4,23,0,8.25,8.25,0,0.096
2024-04-20 00:00:00,4,0,0,11.65,11.65,0,0.088
2024-04-20 01:00:00,4,1,0,7.33,7.33,0,0.088
2024-04-20 02:00:00,4,2,0,10.41,10.41,0,0.099
2024-04-20 03:00:00,4,3,0,13.9,13.9,0,0.095
2024-04-20 04:00:00,4,4,0,11.46,11.46,0,0.097
2024-04-20 05:00:00,4,5,0,12.07,12.07,0,0.091
2024-04-20 06:00:00,4,6,444.89,17.96,37.96,3.796,0.117
2024-04-20 07:00:00,4,7,463.97,11.24,31.24,4.072,0.106
2024-04-20 08:00:00,4,8,500.76,16.19,36.19,4.305,0.102
2024-04-20 09:00:00,4,9,472.94,15.7,35.7,4.074,0.114
2024-04-20 10:00:00,4,10,482.52,18.97,38.97,4.1,0.128
2024-04-20 11:00:00,4,11,478.92,11.8,31.8,4.193,0.124
2024-04-20 12:00:00,4,12,592.9,12.45,32.45,5.177,0.194
2024-04-20 13:00:00,4,13,603.92,14.44,34.44,5.23,0.18
2024-04-20 14:00:00,4,14,470.88,14.02,34.02,4.085,0.193
2024-04-20 15:00:00,4,15,509.66,10.23,30.23,4.491,0.171
2024-04-20 16:00:00,4,16,464.43,18.6,38.6,3.953,0.163
2024-04-20 17:00:00,4,17,404.01,11.15,31.15,3.547,0.158
2024-04-20 18:00:00,4,18,390.67,11.44,31.44,3.425,0.154
2024-04-20 19:00:00,4,19,0,8.07,8.07,0,0.088
2024-04-20 20:00:00,4,20,0,6.69,6.69,0,0.092
2024-04-20 21:00:00,4,21,0,8.25,8.25,0,0.081
2024-04-20 22:00:00,4,22,0,5.59,5.59,0,0.088
2024-04-20 23:00:00,4,23,0,8.2,8.2,0,0.088
2024-04-21 00:00:00,4,0,0,8.24,8.24,0,0.088
2024-04-21 01:00:00,4,1,0,13.28,13.28,0,0.082
2024-04-21 02:00:00,4,2,0,7.03,7.03,0,0.095
2024-04-21 03:00:00,4,3,0,10.86,10.86,0,0.09
2024-04-21 04:00:00,4,4,0,12.52,12.52,0,0.088
2024-04-21 05:00:00,4,5,0,6.15,6.15,0,0.081
2024-04-21 06:00:00,4,6,596.28,14.65,34.65,5.159,0.115
2024-04-21 07:00:00,4,7,641.11,14.07,34.07,5.561,0.127
2024-04-21 08:00:00,4,8,718.54,12.69,32.69,6.268,0.12
2024-04-21 09:00:00,4,9,743.61,12.46,32.46,6.493,0.124
2024-04-21 10:00:00,4,10,769.47,13.05,33.05,6.702,0.103
2024-04-21 11:00:00,4,11,781.32,16.36,36.36,6.712,0.129
2024-04-21 12:00:00,4,12,819.41,13.73,33.73,7.117,0.189
2024-04-21 13:00:00,4,13,790.14,15.38,35.38,6.816,0.196
2024-04-21 14:00:00,4,14,753.25,14.52,34.52,6.521,0.173
2024-04-21 15:00:00,4,15,732.99,18.29,38.29,6.246,0.199
2024-04-21 16:00:00,4,16,717.34,10.01,30.01,6.327,0.174
2024-04-21 17:00:00,4,17,665.34,15.98,35.98,5.725,0.169
2024-04-21 18:00:00,4,18,605.29,13.51,33.51,5.262,0.179
2024-04-21 19:00:00,4,19,0,10.1,10.1,0,0.081
2024-04-21 20:00:00,4,20,0,12.39,12.39,0,0.091
2024-04-21 21:00:00,4,21,0,8.01,8.01,0,0.088
2024-04-21 22:00:00,4,22,0,6.23,6.23,0,0.083
2024-04-21 23:00:00,4,23,0,10.56,10.56,0,0.086
2024-04-22 00:00:00,4,0,0,9.32,9.32,0,0.092
2024-04-22 01:00:00,4,1,0,14.57,14.57,0,0.086
2024-04-22 02:00:00,4,2,0,11.82,11.82,0,0.087
2024-04-22 03:00:00,4,3,0,7.61,7.61,0,0.095
2024-04-22 04:00:00,4,4,0,9.53,9.53,0,0.085
2024-04-22 05:00:00,4,5,0,14.83,14.83,0,0.087
2024-04-22 06:00:00,4,6,603.98,14.6,34.6,5.227,0.1
2024-04-22 07:00:00,4,7,657.62,16.92,36.92,5.636,0.1
2024-04-22 08:00:00,4,8,716.06,14.77,34.77,6.193,0.12
2024-04-22 09:00:00,4,9,757.23,14.13,34.13,6.566,0.121
2024-04-22 10:00:00,4,10,774.73,17.62,37.62,6.62,0.124
2024-04-22 11:00:00,4,11,776.29,16.49,36.49,6.665,0.101
2024-04-22 12:00:00,4,12,806.86,18.32,38.32,6.875,0.184
2024-04-22 13:00:00,4,13,805.7,13.53,33.53,7.004,0.191
2024-04-22 14:00:00,4,14,760.29,13.58,33.58,6.608,0.188
2024-04-22 15:00:00,4,15,721.76,16.97,36.97,6.185,0.173
2024-04-22 16:00:00,4,16,697.78,19.36,39.36,5.919,0.161
2024-04-22 17:00:00,4,17,643.01,10.2,30.2,5.667,0.196
2024-04-22 18:00:00,4,18,583.6,13.58,33.58,5.072,0.181
2024-04-22 19:00:00,4,19,0,8.03,8.03,0,0.094
2024-04-22 20:00:00,4,20,0,7.34,7.34,0,0.09
2024-04-22 21:00:00,4,21,0,8.63,8.63,0,0.086
2024-04-22 22:00:00,4,22,0,14.05,14.05,0,0.094
2024-04-22 23:00:00,4,23,0,7.09,7.09,0,0.084
2024-04-23 00:00:00,4,0,0,13.21,13.21,0,0.088
2024-04-23 01:00:00,4,1,0,13.7,13.7,0,0.091
2024-04-23 02:00:00,4,2,0,9.94,9.94,0,0.091
2024-04-23 03:00:00,4,3,0,11.6,11.6,0,0.091
2024-04-23 04:00:00,4,4,0,11.82,11.82,0,0.091
2024-04-23 05:00:00,4,5,0,5.65,5.65,0,0.083
2024-04-23 06:00:00,4,6,590.38,10.65,30.65,5.193,0.117
2024-04-23 07:00:00,4,7,652.69,12.28,32.28,5.703,0.123
2024-04-23 08:00:00,4,8,707.12,11.92,31.92,6.188,0.13
2024-04-23 09:00:00,4,9,742.74,16.93,36.93,6.366,0.108
2024-04-23 10:00:00,4,10,771.36,15.6,35.6,6.648,0.128
2024-04-23 11:00:00,4,11,810.91,16.41,36.41,6.965,0.102
2024-04-23 12:00:00,4,12,797.3,19.39,39.39,6.763,0.2
2024-04-23 13:00:00,4,13,800.39,12.74,32.74,6.98,0.173
2024-04-23 14:00:00,4,14,783.57,13.61,33.61,6.809,0.194
2024-04-23 15:00:00,4,15,732.54,12.25,32.25,6.402,0.171
2024-04-23 16:00:00,4,16,680.21,14.49,34.49,5.89,0.16
2024-04-23 17:00:00,4,17,654.64,10.82,30.82,5.755,0.151
2024-04-23 18:00:00,4,18,619.12,17.37,37.37,5.296,0.171
2024-04-23 19:00:00,4,19,0,5.74,5.74,0,0.085
2024-04-23 20:00:00,4,20,0,6.64,6.64,0,0.086
2024-04-23 21:00:00,4,21,0,11.26,11.26,0,0.082
2024-04-23 22:00:00,4,22,0,9.8,9.8,0,0.096
2024-04-23 23:00:00,4,23,0,10.93,10.93,0,0.093
2024-04-24 00:00:00,4,0,0,8.34,8.34,0,0.085
2024-04-24 01:00:00,4,1,0,6.08,6.08,0,0.085
2024-04-24 02:00:00,4,2,0,8.41,8.41,0,0.081
2024-04-24 03:00:00,4,3,0,8.34,8.34,0,0.096
2024-04-24 04:00:00,4,4,0,14.44,14.44,0,0.096
2024-04-24 05:00:00,4,5,0,11.2,11.2,0,0.095
2024-04-24 06:00:00,4,6,129.47,16.25,36.25,1.113,0.103
2024-04-24 07:00:00,4,7,69.52,10.61,30.61,0.612,0.109
2024-04-24 08:00:00,4,8,79.1,18.48,38.48,0.674,0.104
2024-04-24 09:00:00,4,9,139.67,19.19,39.19,1.186,0.109
2024-04-24 10:00:00,4,10,87.49,16.26,36.26,0.752,0.12
2024-04-24 11:00:00,4,11,126.1,15.59,35.59,1.087,0.111
2024-04-24 12:00:00,4,12,200.31,10.96,30.96,1.76,0.162
2024-04-24 13:00:00,4,13,183.98,16.0,36.0,1.583,0.151
2024-04-24 14:00:00,4,14,200.29,13.84,33.84,1.739,0.194
2024-04-24 15:00:00,4,15,124.5,16.19,36.19,1.07,0.197
2024-04-24 16:00:00,4,16,133.57,17.83,37.83,1.14,0.166
2024-04-24 17:00:00,4,17,78.56,11.92,31.92,0.687,0.18
