station_id,station_name,latitude,longitude,date,depth_m,temperature_c,salinity_psu,dissolved_oxygen_ml_l
STATION_C,South Atlantic,-35.0,-20.0,2024-01-01,0,18.14,35.5,7.99
STATION_C,South Atlantic,-35.0,-20.0,2024-01-01,50,14.89,35.65,7.01
STATION_C,South Atlantic,-35.0,-20.0,2024-01-01,100,10.13,35.79,4.79
STATION_C,South Atlantic,-35.0,-20.0,2024-01-01,200,7.13,35.98,4.59
STATION_C,South Atlantic,-35.0,-20.0,2024-01-01,500,3.07,35.5,3.99
STATION_A,North Pacific,45.0,-150.0,2024-02-01,0,16.14,33.5,7.59
STATION_A,North Pacific,45.0,-150.0,2024-02-01,50,12.89,33.65,6.65
STATION_A,North Pacific,45.0,-150.0,2024-02-01,100,11.63,33.79,4.64
STATION_A,North Pacific,45.0,-150.0,2024-02-01,200,7.63,33.98,4.39
STATION_A,North Pacific,45.0,-150.0,2024-02-01,500,3.57,33.5,3.69
STATION_B,Equatorial,0.0,-30.0,2024-02-01,0,28.79,35.0,7.77
STATION_B,Equatorial,0.0,-30.0,2024-02-01,50,25.54,35.31,6.84
STATION_B,Equatorial,0.0,-30.0,2024-02-01,100,11.63,35.59,6.09
STATION_B,Equatorial,0.0,-30.0,2024-02-01,200,7.63,35.95,5.84
STATION_B,Equatorial,0.0,-30.0,2024-02-01,500,5.07,35.0,4.99
STATION_C,South Atlantic,-35.0,-20.0,2024-02-01,0,16.14,35.5,7.99
STATION_C,South Atlantic,-35.0,-20.0,2024-02-01,50,12.89,35.65,7.05
STATION_C,South Atlantic,-35.0,-20.0,2024-02-01,100,11.63,35.79,5.04
STATION_C,South Atlantic,-35.0,-20.0,2024-02-01,200,7.63,35.98,4.79
STATION_C,South Atlantic,-35.0,-20.0,2024-02-01,500,3.07,35.5,4.14
STATION_A,North Pacific,45.0,-150.0,2024-03-01,0,17.6,33.5,6.89
STATION_A,North Pacific,45.0,-150.0,2024-03-01,50,14.35,33.65,6.07
STATION_A,North Pacific,45.0,-150.0,2024-03-01,100,12.73,33.79,4.82
STATION_A,North Pacific,45.0,-150.0,2024-03-01,200,8.0,33.98,4.53
STATION_A,North Pacific,45.0,-150.0,2024-03-01,500,3.57,33.5,3.8
STATION_B,Equatorial,0.0,-30.0,2024-03-01,0,28.89,35.0,7.21
STATION_B,Equatorial,0.0,-30.0,2024-03-01,50,25.64,35.31,6.39
STATION_B,Equatorial,0.0,-30.0,2024-03-01,100,12.73,35.59,6.27
STATION_B,Equatorial,0.0,-30.0,2024-03-01,200,8.0,35.95,5.98
STATION_B,Equatorial,0.0,-30.0,2024-03-01,500,5.07,35.0,5.1
STATION_C,South Atlantic,-35.0,-20.0,2024-03-01,0,14.67,35.5,7.58
STATION_C,South Atlantic,-35.0,-20.0,2024-03-01,50,11.42,35.65,6.76
STATION_C,South Atlantic,-35.0,-20.0,2024-03-01,100,12.73,35.79,5.22
STATION_C,South Atlantic,-35.0,-20.0,2024-03-01,200,8.0,35.98,4.93
STATION_C,South Atlantic,-35.0,-20.0,2024-03-01,500,3.07,35.5,4.25
STATION_A,North Pacific,45.0,-150.0,2024-04-01,0,18.14,33.5,6.09
STATION_A,North Pacific,45.0,-150.0,2024-04-01,50,14.89,33.65,5.41
STATION_A,North Pacific,45.0,-150.0,2024-04-01,100,13.13,33.79,4.89
STATION_A,North Pacific,45.0,-150.0,2024-04-01,200,8.13,33.98,4.59
STATION_A,North Pacific,45.0,-150.0,2024-04-01,500,3.57,33.5,3.84
STATION_B,Equatorial,0.0,-30.0,2024-04-01,0,28.94,35.0,6.46
STATION_B,Equatorial,0.0,-30.0,2024-04-01,50,25.69,35.31,5.78
STATION_B,Equatorial,0.0,-30.0,2024-04-01,100,13.13,35.59,6.34
STATION_B,Equatorial,0.0,-30.0,2024-04-01,200,8.13,35.95,6.04
STATION_B,Equatorial,0.0,-30.0,2024-04-01,500,5.07,35.0,5.14
STATION_C,South Atlantic,-35.0,-20.0,2024-04-01,0,14.13,35.5,6.89
STATION_C,South Atlantic,-35.0,-20.0,2024-04-01,50,10.88,35.65,6.21
STATION_C,South Atlantic,-35.0,-20.0,2024-04-01,100,13.13,35.79,5.29
STATION_C,South Atlantic,-35.0,-20.0,2024-04-01,200,8.13,35.98,4.99
STATION_C,South Atlantic,-35.0,-20.0,2024-04-01,500,3.07,35.5,4.29
STATION_A,North Pacific,45.0,-150.0,2024-05-01,0,17.6,33.5,5.39
STATION_A,North Pacific,45.0,-150.0,2024-05-01,50,14.35,33.65,4.87
STATION_A,North Pacific,45.0,-150.0,2024-05-01,100,12.73,33.79,4.82
STATION_A,North Pacific,45.0,-150.0,2024-05-01,200,8.0,33.98,4.53
STATION_A,North Pacific,45.0,-150.0,2024-05-01,500,3.57,33.5,3.8
STATION_B,Equatorial,0.0,-30.0,2024-05-01,0,28.89,35.0,5.71
STATION_B,Equatorial,0.0,-30.0,2024-05-01,50,25.64,35.31,5.19
STATION_B,Equatorial,0.0,-30.0,2024-05-01,100,12.73,35.59,6.27
STATION_B,Equatorial,0.0,-30.0,2024-05-01,200,8.0,35.95,5.98
STATION_B,Equatorial,0.0,-30.0,2024-05-01,500,5.07,35.0,5.1
STATION_C,South Atlantic,-35.0,-20.0,2024-05-01,0,14.67,35.5,6.08
STATION_C,South Atlantic,-35.0,-20.0,2024-05-01,50,11.42,35.65,5.56
STATION_C,South Atlantic,-35.0,-20.0,2024-05-01,100,12.73,35.79,5.22
STATION_C,South Atlantic,-35.0,-20.0,2024-05-01,200,8.0,35.98,4.93
STATION_C,South Atlantic,-35.0,-20.0,2024-05-01,500,3.07,35.5,4.25
STATION_A,North Pacific,45.0,-150.0,2024-06-01,0,16.14,33.5,4.99
STATION_A,North Pacific,45.0,-150.0,2024-06-01,50,12.89,33.65,4.57
STATION_A,North Pacific,45.0,-150.0,2024-06-01,100,11.63,33.79,4.64
STATION_A,North Pacific,45.0,-150.0,2024-06-01,200,7.63,33.98,4.39
STATION_A,North Pacific,45.0,-150.0,2024-06-01,500,3.57,33.5,3.69
STATION_B,Equatorial,0.0,-30.0,2024-06-01,0,28.79,35.0,5.17
STATION_B,Equatorial,0.0,-30.0,2024-06-01,50,25.54,35.31,4.76
STATION_B,Equatorial,0.0,-30.0,2024-06-01,100,11.63,35.59,6.09
STATION_B,Equatorial,0.0,-30.0,2024-06-01,200,7.63,35.95,5.84
STATION_B,Equatorial,0.0,-30.0,2024-06-01,500,5.07,35.0,4.99
STATION_C,South Atlantic,-35.0,-20.0,2024-06-01,0,16.14,35.5,5.39
STATION_C,South Atlantic,-35.0,-20.0,2024-06-01,50,12.89,35.65,4.97
STATION_C,South Atlantic,-35.0,-20.0,2024-06-01,100,11.63,35.79,5.04
STATION_C,South Atlantic,-35.0,-20.0,2024-06-01,200,7.63,35.98,4.79
STATION_C,South Atlantic,-35.0,-20.0,2024-06-01,500,3.07,35.5,4.14
STATION_A,North Pacific,45.0,-150.0,2024-07-01,0,14.13,33.5,4.99
STATION_A,North Pacific,45.0,-150.0,2024-07-01,50,10.88,33.65,4.61
STATION_A,North Pacific,45.0,-150.0,2024-07-01,100,10.13,33.79,4.39
STATION_A,North Pacific,45.0,-150.0,2024-07-01,200,7.13,33.98,4.19
STATION_A,North Pacific,45.0,-150.0,2024-07-01,500,3.57,33.5,3.54
STATION_B,Equatorial,0.0,-30.0,2024-07-01,0,28.64,35.0,4.99
STATION_B,Equatorial,0.0,-30.0,2024-07-01,50,25.39,35.31,4.61
STATION_B,Equatorial,0.0,-30.0,2024-07-01,100,10.13,35.59,5.84
STATION_B,Equatorial,0.0,-30.0,2024-07-01,200,7.13,35.95,5.64
STATION_B,Equatorial,0.0,-30.0,2024-07-01,500,5.07,35.0,4.84
STATION_C,South Atlantic,-35.0,-20.0,2024-07-01,0,18.14,35.5,4.99
STATION_C,South Atlantic,-35.0,-20.0,2024-07-01,50,14.89,35.65,4.61
STATION_C,South Atlantic,-35.0,-20.0,2024-07-01,100,10.13,35.79,4.79
STATION_C,South Atlantic,-35.0,-20.0,2024-07-01,200,7.13,35.98,4.59
STATION_C,South Atlantic,-35.0,-20.0,2024-07-01,500,3.07,35.5,3.99
STATION_A,North Pacific,45.0,-150.0,2024-08-01,0,12.13,33.5,5.39
STATION_A,North Pacific,45.0,-150.0,2024-08-01,50,8.88,33.65,4.97
STATION_A,North Pacific,45.0,-150.0,2024-08-01,100,8.63,33.79,4.14
STATION_A,North Pacific,45.0,-150.0,2024-08-01,200,6.63,33.98,3.99
STATION_A,North Pacific,45.0,-150.0,2024-08-01,500,3.57,33.5,3.39
STATION_B,Equatorial,0.0,-30.0,2024-08-01,0,28.49,35.0,5.2
STATION_B,Equatorial,0.0,-30.0,2024-08-01,50,25.24,35.31,4.79
STATION_B,Equatorial,0.0,-30.0,2024-08-01,100,8.63,35.59,5.59
STATION_B,Equatorial,0.0,-30.0,2024-08-01,200,6.63,35.95,5.44
STATION_B,Equatorial,0.0,-30.0,2024-08-01,500,5.07,35.0,4.69
STATION_C,South Atlantic,-35.0,-20.0,2024-08-01,0,20.14,35.5,4.99
STATION_C,South Atlantic,-35.0,-20.0,2024-08-01,50,16.89,35.65,4.57
STATION_C,South Atlantic,-35.0,-20.0,2024-08-01,100,8.63,35.79,4.54
STATION_C,South Atlantic,-35.0,-20.0,2024-08-01,200,6.63,35.98,4.39
STATION_C,South Atlantic,-35.0,-20.0,2024-08-01,500,3.07,35.5,3.84
STATION_A,North Pacific,45.0,-150.0,2024-09-01,0,10.67,33.5,6.08
STATION_A,North Pacific,45.0,-150.0,2024-09-01,50,7.42,33.65,5.56
STATION_A,North Pacific,45.0,-150.0,2024-09-01,100,7.54,33.79,3.95
STATION_A,North Pacific,45.0,-150.0,2024-09-01,200,6.27,33.98,3.84
STATION_A,North Pacific,45.0,-150.0,2024-09-01,500,3.57,33.5,3.28
STATION_B,Equatorial,0.0,-30.0,2024-09-01,0,28.38,35.0,5.76
STATION_B,Equatorial,0.0,-30.0,2024-09-01,50,25.13,35.31,5.24
STATION_B,Equatorial,0.0,-30.0,2024-09-01,100,7.54,35.59,5.4
STATION_B,Equatorial,0.0,-30.0,2024-09-01,200,6.27,35.95,5.29
STATION_B,Equatorial,0.0,-30.0,2024-09-01,500,5.07,35.0,4.58
STATION_C,South Atlantic,-35.0,-20.0,2024-09-01,0,21.6,35.5,5.39
STATION_C,South Atlantic,-35.0,-20.0,2024-09-01,50,18.35,35.65,4.87
STATION_C,South Atlantic,-35.0,-20.0,2024-09-01,100,7.54,35.79,4.35
STATION_C,South Atlantic,-35.0,-20.0,2024-09-01,200,6.27,35.98,4.24
STATION_C,South Atlantic,-35.0,-20.0,2024-09-01,500,3.07,35.5,3.73
STATION_A,North Pacific,45.0,-150.0,2024-10-01,0,10.13,33.5,6.89
STATION_A,North Pacific,45.0,-150.0,2024-10-01,50,6.88,33.65,6.21
STATION_A,North Pacific,45.0,-150.0,2024-10-01,100,7.13,33.79,3.89
STATION_A,North Pacific,45.0,-150.0,2024-10-01,200,6.13,33.98,3.79
STATION_A,North Pacific,45.0,-150.0,2024-10-01,500,3.57,33.5,3.24
STATION_B,Equatorial,0.0,-30.0,2024-10-01,0,28.34,35.0,6.52
STATION_B,Equatorial,0.0,-30.0,2024-10-01,50,25.09,35.31,5.84
STATION_B,Equatorial,0.0,-30.0,2024-10-01,100,7.13,35.59,5.34
STATION_B,Equatorial,0.0,-30.0,2024-10-01,200,6.13,35.95,5.24
STATION_B,Equatorial,0.0,-30.0,2024-10-01,500,5.07,35.0,4.54
STATION_C,South Atlantic,-35.0,-20.0,2024-10-01,0,22.14,35.5,6.09
STATION_C,South Atlantic,-35.0,-20.0,2024-10-01,50,18.89,35.65,5.41
STATION_C,South Atlantic,-35.0,-20.0,2024-10-01,100,7.13,35.79,4.29
STATION_C,South Atlantic,-35.0,-20.0,2024-10-01,200,6.13,35.98,4.19
STATION_C,South Atlantic,-35.0,-20.0,2024-10-01,500,3.07,35.5,3.69
STATION_A,North Pacific,45.0,-150.0,2024-11-01,0,10.67,33.5,7.58
STATION_A,North Pacific,45.0,-150.0,2024-11-01,50,7.42,33.65,6.76
STATION_A,North Pacific,45.0,-150.0,2024-11-01,100,7.54,33.79,3.95
STATION_A,North Pacific,45.0,-150.0,2024-11-01,200,6.27,33.98,3.84
STATION_A,North Pacific,45.0,-150.0,2024-11-01,500,3.57,33.5,3.28
STATION_B,Equatorial,0.0,-30.0,2024-11-01,0,28.38,35.0,7.26
STATION_B,Equatorial,0.0,-30.0,2024-11-01,50,25.13,35.31,6.44
STATION_B,Equatorial,0.0,-30.0,2024-11-01,100,7.54,35.59,5.4
STATION_B,Equatorial,0.0,-30.0,2024-11-01,200,6.27,35.95,5.29
STATION_B,Equatorial,0.0,-30.0,2024-11-01,500,5.07,35.0,4.58
STATION_C,South Atlantic,-35.0,-20.0,2024-11-01,0,21.6,35.5,6.89
STATION_C,South Atlantic,-35.0,-20.0,2024-11-01,50,18.35,35.65,6.07
STATION_C,South Atlantic,-35.0,-20.0,2024-11-01,100,7.54,35.79,4.35
STATION_C,South Atlantic,-35.0,-20.0,2024-11-01,200,6.27,35.98,4.24
STATION_C,South Atlantic,-35.0,-20.0,2024-11-01,500,3.07,35.5,3.73
STATION_A,North Pacific,45.0,-150.0,2024-12-01,0,12.13,33.5,7.99
STATION_A,North Pacific,45.0,-150.0,2024-12-01,50,8.88,33.65,7.05
STATION_A,North Pacific,45.0,-150.0,2024-12-01,100,8.63,33.79,4.14
STATION_A,North Pacific,45.0,-150.0,2024-12-01,200,6.63,33.98,3.99
STATION_A,North Pacific,45.0,-150.0,2024-12-01,500,3.57,33.5,3.39
STATION_B,Equatorial,0.0,-30.0,2024-12-01,0,28.49,35.0,7.8
STATION_B,Equatorial,0.0,-30.0,2024-12-01,50,25.24,35.31,6.87
STATION_B,Equatorial,0.0,-30.0,2024-12-01,100,8.63,35.59,5.59
STATION_B,Equatorial,0.0,-30.0,2024-12-01,200,6.63,35.95,5.44
STATION_B,Equatorial,0.0,-30.0,2024-12-01,500,5.07,35.0,4.69
STATION_C,South Atlantic,-35.0,-20.0,2024-12-01,0,20.14,35.5,7.59
STATION_C,South Atlantic,-35.0,-20.0,2024-12-01,50,16.89,35.65,6.65
STATION_C,South Atlantic,-35.0,-20.0,2024-12-01,100,8.63,35.79,4.54
STATION_C,South Atlantic,-35.0,-20.0,2024-12-01,200,6.63,35.98,4.39
STATION_C,South Atlantic,-35.0,-20.0,2024-12-01,500,3.07,35.5,3.84
